frame_name;position;guessed_gender;actor;gender;top;right;bottom;left;position_list;pos0
ThreeBillboardsOutsideEbbingMissouri-42068.jpeg;[171.99435   39.790386 267.3724   171.42502 ];M;Frances_McDormand;F;560;2820;1630;1750;[171.99435, 39.790386, 267.3724, 171.42502];171.99435
ThreeBillboardsOutsideEbbingMissouri-43392.jpeg;[240.34007   50.191223 339.65775  188.50018 ];M;Frances_McDormand;F;800;3420;1870;2350;[240.34007, 50.191223, 339.65775, 188.50018];240.34007
ThreeBillboardsOutsideEbbingMissouri-43588.jpeg;[246.34486  53.38642 345.0493  192.80757];M;Frances_McDormand;F;800;3540;1870;2470;[246.34486, 53.38642, 345.0493, 192.80757];246.34486
ThreeBillboardsOutsideEbbingMissouri-44328.jpeg;[248.34302   57.039352 344.91287  193.71884 ];M;Frances_McDormand;F;680;3540;1750;2470;[248.34302, 57.039352, 344.91287, 193.71884];248.34302
ThreeBillboardsOutsideEbbingMissouri-44761.jpeg;[264.0459    45.878735 361.65808  185.42154 ];M;Frances_McDormand;F;680;3780;1750;2700;[264.0459, 45.878735, 361.65808, 185.42154];264.0459
ThreeBillboardsOutsideEbbingMissouri-44934.jpeg;[196.96513   44.968388 350.89557  263.9712  ];M;Frances_McDormand;F;770;3860;2630;2010;[196.96513, 44.968388, 350.89557, 263.9712];196.96513
ThreeBillboardsOutsideEbbingMissouri-45855.jpeg;[407.697     56.888474 582.55396  294.79437 ];M;Sam_Rockwell;M;980;5930;2840;4070;[407.697, 56.888474, 582.55396, 294.79437];407.697
ThreeBillboardsOutsideEbbingMissouri-49602.jpeg;[533.58545  36.63284 611.79974 147.98102];F;Frances_McDormand;F;560;6130;1460;5240;[533.58545, 36.63284, 611.79974, 147.98102];533.58545
ThreeBillboardsOutsideEbbingMissouri-49744.jpeg;[523.25616   46.339725 600.09375  157.05356 ];F;Frances_McDormand;F;660;6030;1560;5140;[523.25616, 46.339725, 600.09375, 157.05356];523.25616
ThreeBillboardsOutsideEbbingMissouri-49932.jpeg;[550.8607    50.727745 625.97864  158.42581 ];F;Frances_McDormand;F;660;6430;1560;5540;[550.8607, 50.727745, 625.97864, 158.42581];550.8607
ThreeBillboardsOutsideEbbingMissouri-54580.jpeg;[137.39815  65.54106 283.31094 258.54135];F;Frances_McDormand;F;810;2700;2360;1150;[137.39815, 65.54106, 283.31094, 258.54135];137.39815
ThreeBillboardsOutsideEbbingMissouri-54756.jpeg;[139.37723  68.31942 284.27087 262.11572];F;Frances_McDormand;F;770;2830;2630;970;[139.37723, 68.31942, 284.27087, 262.11572];139.37723
ThreeBillboardsOutsideEbbingMissouri-54853.jpeg;[134.87102  83.04997 278.54007 274.48615];F;Frances_McDormand;F;980;2700;2530;1150;[134.87102, 83.04997, 278.54007, 274.48615];134.87102
ThreeBillboardsOutsideEbbingMissouri-57141.jpeg;[203.1743    55.656605 335.23492  228.9113  ];M;Frances_McDormand;F;960;3390;2250;2100;[203.1743, 55.656605, 335.23492, 228.9113];203.1743
ThreeBillboardsOutsideEbbingMissouri-57388.jpeg;[452.9896   79.01515 535.062   179.48457];M;John_Hawkes;M;920;5330;1990;4260;[452.9896, 79.01515, 535.062, 179.48457];452.9896
ThreeBillboardsOutsideEbbingMissouri-57765.jpeg;[437.45883  87.81398 569.18994 277.07623];M;Frances_McDormand;F;1160;5620;2700;4080;[437.45883, 87.81398, 569.18994, 277.07623];437.45883
ThreeBillboardsOutsideEbbingMissouri-59119.jpeg;[220.49536   51.798355 364.0318   260.86993 ];M;Sam_Rockwell;M;980;3900;2530;2360;[220.49536, 51.798355, 364.0318, 260.86993];220.49536
ThreeBillboardsOutsideEbbingMissouri-62992.jpeg;[296.8361  149.74384 404.09344 303.27945];M;Woody_Harrelson;M;1870;4020;2950;2940;[296.8361, 149.74384, 404.09344, 303.27945];296.8361
ThreeBillboardsOutsideEbbingMissouri-65953.jpeg;[182.4868    67.365944 349.38367  285.8444  ];F;Frances_McDormand;F;980;3450;2840;1590;[182.4868, 67.365944, 349.38367, 285.8444];182.4868
ThreeBillboardsOutsideEbbingMissouri-7244.jpeg;[332.70096  56.28646 456.81186 216.15283];M;Frances_McDormand;F;820;4680;2110;3390;[332.70096, 56.28646, 456.81186, 216.15283];332.70096
ThreeBillboardsOutsideEbbingMissouri-79878.jpeg;[335.01932   37.296207 463.73502  213.60281 ];M;Sam_Rockwell;M;470;4940;2020;3390;[335.01932, 37.296207, 463.73502, 213.60281];335.01932
ThreeBillboardsOutsideEbbingMissouri-85615.jpeg;[513.9028   58.87101 703.39276 292.63812];F;Frances_McDormand;F;980;6750;2840;4890;[513.9028, 58.87101, 703.39276, 292.63812];513.9028
ThreeBillboardsOutsideEbbingMissouri-93288.jpeg;[246.04054  57.19809 340.03427 178.61308];F;Frances_McDormand;F;720;3370;1460;2620;[246.04054, 57.19809, 340.03427, 178.61308];246.04054
ThreeBillboardsOutsideEbbingMissouri-94432.jpeg;[323.80707  35.56939 473.77063 246.52394];M;Frances_McDormand;F;570;4890;2420;3040;[323.80707, 35.56939, 473.77063, 246.52394];323.80707
ThreeBillboardsOutsideEbbingMissouri-94801.jpeg;[244.03915   47.280598 395.28067  257.7091  ];M;Frances_McDormand;F;770;4070;2630;2210;[244.03915, 47.280598, 395.28067, 257.7091];244.03915
ThreeBillboardsOutsideEbbingMissouri-9582.jpeg;[242.43385   55.679943 375.04218  247.54019 ];M;Sam_Rockwell;M;980;3900;2530;2360;[242.43385, 55.679943, 375.04218, 247.54019];242.43385
